albumn_name,track_title,track_number,lyric,line,negative,neutral,positive,overall
Taylor Swift,Stay Beautiful,8,So I can save them for a rainy day,21,0.111,0.595,0.294,Positive
Taylor Swift,Stay Beautiful,8,It's hard to make a conversation,22,0.219,0.781,0.0,Negative
Taylor Swift,Stay Beautiful,8,When he's taking my breath away,23,0.0,1.0,0.0,Neutral
Taylor Swift,Stay Beautiful,8,"I should say, hey, by the way",24,0.0,1.0,0.0,Neutral
Taylor Swift,Stay Beautiful,8,You're beautiful,25,0.0,0.204,0.796,Positive
Taylor Swift,Stay Beautiful,8,Every little piece love,26,0.0,0.433,0.567,Positive
Taylor Swift,Stay Beautiful,8,And don't you know,27,0.0,1.0,0.0,Neutral
Taylor Swift,Stay Beautiful,8,You're really gonna be someone,28,0.0,1.0,0.0,Neutral
Taylor Swift,Stay Beautiful,8,Ask anyone,29,0.0,1.0,0.0,Neutral
Taylor Swift,Stay Beautiful,8,And when you find everything you looked for,30,0.0,1.0,0.0,Neutral
Taylor Swift,Stay Beautiful,8,I hope your life leads you back to my door,31,0.0,0.756,0.244,Positive
Taylor Swift,Stay Beautiful,8,"Oh, but if it don't",32,0.0,1.0,0.0,Neutral
Taylor Swift,Stay Beautiful,8,Stay beautiful,33,0.0,0.204,0.796,Positive
Taylor Swift,Stay Beautiful,8,If you and I are a story,34,0.0,1.0,0.0,Neutral
Taylor Swift,Stay Beautiful,8,That never gets told,35,0.0,1.0,0.0,Neutral
Taylor Swift,Stay Beautiful,8,If what you are is a daydream,36,0.0,1.0,0.0,Neutral
Taylor Swift,Stay Beautiful,8,I'll never get to hold,37,0.0,1.0,0.0,Neutral
Taylor Swift,Stay Beautiful,8,At least you'll know,38,0.0,1.0,0.0,Neutral
Taylor Swift,Stay Beautiful,8,You're beautiful,39,0.0,0.204,0.796,Positive
Taylor Swift,Stay Beautiful,8,Every little piece love,40,0.0,0.433,0.567,Positive
Taylor Swift,Stay Beautiful,8,And don't you know,41,0.0,1.0,0.0,Neutral
Taylor Swift,Stay Beautiful,8,You're really gonna be someone,42,0.0,1.0,0.0,Neutral
Taylor Swift,Stay Beautiful,8,Ask anyone,43,0.0,1.0,0.0,Neutral
Taylor Swift,Stay Beautiful,8,And when you find everything you looked for,44,0.0,1.0,0.0,Neutral
Taylor Swift,Stay Beautiful,8,I hope your life leads you back to my front door,45,0.0,0.775,0.225,Positive
Taylor Swift,Stay Beautiful,8,"Oh, but if it don't",46,0.0,1.0,0.0,Neutral
Taylor Swift,Stay Beautiful,8,Will you stay,47,0.0,1.0,0.0,Neutral
Taylor Swift,Stay Beautiful,8,"Beautiful, beautiful, beautiful",48,0.0,0.0,1.0,Positive
Taylor Swift,Stay Beautiful,8,"Beautiful, beautiful, beautiful?",49,0.0,0.0,1.0,Positive
Taylor Swift,Stay Beautiful,8,La la la,50,0.0,1.0,0.0,Neutral
Taylor Swift,Stay Beautiful,8,"Oh, oh, oh, oh",51,0.0,1.0,0.0,Neutral
Taylor Swift,Stay Beautiful,8,"Oh, but if it don't",52,0.0,1.0,0.0,Neutral
Taylor Swift,Stay Beautiful,8,Stay beautiful,53,0.0,0.204,0.796,Positive
Taylor Swift,Stay Beautiful,8,Stay beautiful,54,0.0,0.204,0.796,Positive
Taylor Swift,Stay Beautiful,8,"Na, na, na, na, na",55,0.0,1.0,0.0,Neutral
Taylor Swift,Should've Said No,9,It's strange to think the songs we used to sing,1,0.167,0.833,0.0,Negative
Taylor Swift,Should've Said No,9,"The smiles, the flowers, everything is gone",2,0.0,0.659,0.341,Positive
Taylor Swift,Should've Said No,9,Yesterday I found out about you,3,0.0,1.0,0.0,Neutral
Taylor Swift,Should've Said No,9,Even now just looking at you feels wrong,4,0.307,0.693,0.0,Negative
Taylor Swift,Should've Said No,9,"You say that you'd take it all back, given one chance",5,0.0,0.833,0.167,Positive
Taylor Swift,Should've Said No,9,"It was a moment of weakness and you said, ""Yes.""",6,0.207,0.593,0.2,Neutral
Taylor Swift,Should've Said No,9,"You should've said ""No"", you should've gone home",7,0.0,1.0,0.0,Neutral
Taylor Swift,Should've Said No,9,You should've thought twice 'fore you let it all go,8,0.0,1.0,0.0,Neutral
Taylor Swift,Should've Said No,9,You should've known that word,9,0.0,1.0,0.0,Neutral
Taylor Swift,Should've Said No,9,'Bout what you did with her'd,10,0.0,1.0,0.0,Neutral
Taylor Swift,Should've Said No,9,Get back to me (get back to me).,11,0.0,1.0,0.0,Neutral
Taylor Swift,Should've Said No,9,And I should've been there in the back of your mind,12,0.0,1.0,0.0,Neutral
Taylor Swift,Should've Said No,9,"I shouldn't be asking myself, ""Why?""",13,0.0,1.0,0.0,Neutral
Taylor Swift,Should've Said No,9,You shouldn't be begging for forgiveness at my feet...,14,0.0,0.792,0.208,Positive
Taylor Swift,Should've Said No,9,"You should've said ""No"", baby, and you might still have me",15,0.0,1.0,0.0,Neutral
Taylor Swift,Should've Said No,9,You can see that I've been crying,16,0.341,0.659,0.0,Negative
Taylor Swift,Should've Said No,9,"And baby, you know all the right things to say",17,0.0,1.0,0.0,Neutral
Taylor Swift,Should've Said No,9,But do you honestly expect me to believe,18,0.0,0.636,0.364,Positive
Taylor Swift,Should've Said No,9,We could ever be the same?,19,0.0,1.0,0.0,Neutral
Taylor Swift,Should've Said No,9,"You say that the past is the past, you need one chance",20,0.0,0.846,0.154,Positive
Taylor Swift,Should've Said No,9,"It was a moment of weakness and you said, ""Yes.""",21,0.207,0.593,0.2,Neutral
Taylor Swift,Should've Said No,9,"You should've said ""No"", you should've gone home",22,0.0,1.0,0.0,Neutral
Taylor Swift,Should've Said No,9,You should've thought twice 'fore you let it all go,23,0.0,1.0,0.0,Neutral
Taylor Swift,Should've Said No,9,You should've known that word,24,0.0,1.0,0.0,Neutral
Taylor Swift,Should've Said No,9,"'Bout what you did with her'd,",25,0.0,1.0,0.0,Neutral
Taylor Swift,Should've Said No,9,Get back to me (get back to me).,26,0.0,1.0,0.0,Neutral
Taylor Swift,Should've Said No,9,And I should've been there in the back of your mind,27,0.0,1.0,0.0,Neutral
Taylor Swift,Should've Said No,9,"I shouldn't be asking myself, ""Why?""",28,0.0,1.0,0.0,Neutral
Taylor Swift,Should've Said No,9,You shouldn't be begging for forgiveness at my feet...,29,0.0,0.792,0.208,Positive
Taylor Swift,Should've Said No,9,"You should've said ""No"", baby, and you might still have me",30,0.0,1.0,0.0,Neutral
Taylor Swift,Should've Said No,9,I can't resist,31,0.0,1.0,0.0,Neutral
Taylor Swift,Should've Said No,9,"Before you go, tell me this:",32,0.0,1.0,0.0,Neutral
Taylor Swift,Should've Said No,9,Was it worth it?,33,0.0,0.612,0.388,Positive
Taylor Swift,Should've Said No,9,Was she worth this?,34,0.0,0.612,0.388,Positive
Taylor Swift,Should've Said No,9,"No... no, no, no...",35,0.0,1.0,0.0,Neutral
Taylor Swift,Should've Said No,9,"You should've said ""No"", you should've gone home",36,0.0,1.0,0.0,Neutral
Taylor Swift,Should've Said No,9,You should've thought twice 'fore you let it all go,37,0.0,1.0,0.0,Neutral
Taylor Swift,Should've Said No,9,You should've known that word,38,0.0,1.0,0.0,Neutral
Taylor Swift,Should've Said No,9,"'Bout what you did with her'd,",39,0.0,1.0,0.0,Neutral
Taylor Swift,Should've Said No,9,Get back to me (get back to me).,40,0.0,1.0,0.0,Neutral
Taylor Swift,Should've Said No,9,And I should've been there in the back of your mind,41,0.0,1.0,0.0,Neutral
Taylor Swift,Should've Said No,9,"I shouldn't be asking myself, ""Why?""",42,0.0,1.0,0.0,Neutral
Taylor Swift,Should've Said No,9,You shouldn't be begging for forgiveness at my feet...,43,0.0,0.792,0.208,Positive
Taylor Swift,Should've Said No,9,"You should've said ""No"", baby, and you might still have me",44,0.0,1.0,0.0,Neutral
Taylor Swift,Mary’s Song (Oh My My My),10,"She said, I was seven and you were nine",1,0.0,1.0,0.0,Neutral
Taylor Swift,Mary’s Song (Oh My My My),10,I looked at you like the stars that shined,2,0.0,0.762,0.238,Positive
Taylor Swift,Mary’s Song (Oh My My My),10,"In the sky, the pretty lights",3,0.0,0.61,0.39,Positive
Taylor Swift,Mary’s Song (Oh My My My),10,And our daddies used to joke about the two of us,4,0.0,0.82,0.18,Positive
Taylor Swift,Mary’s Song (Oh My My My),10,Growing up and falling in love and our mamas smiled,5,0.094,0.353,0.553,Positive
Taylor Swift,Mary’s Song (Oh My My My),10,"And rolled their eyes and said, ""Oh my, my, my""",6,0.0,1.0,0.0,Neutral
Taylor Swift,Mary’s Song (Oh My My My),10,Take me back to the house in the backyard tree,7,0.0,1.0,0.0,Neutral
Taylor Swift,Mary’s Song (Oh My My My),10,"Said you'd beat me up, you were bigger than me",8,0.0,1.0,0.0,Neutral
Taylor Swift,Mary’s Song (Oh My My My),10,"You never did, you never did",9,0.0,1.0,0.0,Neutral
Taylor Swift,Mary’s Song (Oh My My My),10,Take me back when our world was one block wide,10,0.244,0.756,0.0,Negative
Taylor Swift,Mary’s Song (Oh My My My),10,I dared you to kiss me and ran when you tried,11,0.0,0.781,0.219,Positive
Taylor Swift,Mary’s Song (Oh My My My),10,"Just two kids, you and I",12,0.0,1.0,0.0,Neutral
Taylor Swift,Mary’s Song (Oh My My My),10,"Oh my, my, my, my",13,0.0,1.0,0.0,Neutral
Taylor Swift,Mary’s Song (Oh My My My),10,"Well, I was sixteen when suddenly",14,0.0,0.704,0.296,Positive
Taylor Swift,Mary’s Song (Oh My My My),10,I wasn't that little girl you used to see,15,0.0,1.0,0.0,Neutral
Taylor Swift,Mary’s Song (Oh My My My),10,But your eyes still shined like pretty lights,16,0.0,0.443,0.557,Positive
Taylor Swift,Mary’s Song (Oh My My My),10,And our daddies used to joke about the two of us,17,0.0,0.82,0.18,Positive
Taylor Swift,Mary’s Song (Oh My My My),10,They never believed we'd really fall in love,18,0.0,0.611,0.389,Positive
Taylor Swift,Mary’s Song (Oh My My My),10,And our mamas smiled and rolled their eyes,19,0.0,0.667,0.333,Positive
Taylor Swift,Mary’s Song (Oh My My My),10,"And said, ""Oh my, my, my""",20,0.0,1.0,0.0,Neutral
Taylor Swift,Mary’s Song (Oh My My My),10,Take me back to the creek beds we turned up,21,0.0,1.0,0.0,Neutral
Taylor Swift,Mary’s Song (Oh My My My),10,"Two A.M. riding in your truck, and all I need is you next to me",22,0.0,1.0,0.0,Neutral
Taylor Swift,Mary’s Song (Oh My My My),10,Take me back to the time we had our very first fight,23,0.207,0.793,0.0,Negative
Taylor Swift,Mary’s Song (Oh My My My),10,The slamming of doors instead of kissing goodnight,24,0.0,0.654,0.346,Positive
Taylor Swift,Mary’s Song (Oh My My My),10,You stayed outside 'til the morning light,25,0.0,1.0,0.0,Neutral
Taylor Swift,Mary’s Song (Oh My My My),10,"Oh my, my, my, my",26,0.0,1.0,0.0,Neutral
Taylor Swift,Mary’s Song (Oh My My My),10,A few years had gone and come around,27,0.0,1.0,0.0,Neutral
Taylor Swift,Mary’s Song (Oh My My My),10,We were sitting at our favorite spot in town,28,0.0,0.727,0.273,Positive
Taylor Swift,Mary’s Song (Oh My My My),10,"And you looked at me, got down on one knee",29,0.0,1.0,0.0,Neutral
Taylor Swift,Mary’s Song (Oh My My My),10,Take me back to the time when we walked down the aisle,30,0.0,1.0,0.0,Neutral
Taylor Swift,Mary’s Song (Oh My My My),10,Our whole town came and our mamas cried,31,0.271,0.729,0.0,Negative
Taylor Swift,Mary’s Song (Oh My My My),10,"You said ""I do"" and I did too",32,0.0,1.0,0.0,Neutral
Taylor Swift,Mary’s Song (Oh My My My),10,Take me home where we met so many years before,33,0.0,1.0,0.0,Neutral
Taylor Swift,Mary’s Song (Oh My My My),10,We'll rock our babies on that very front porch,34,0.0,1.0,0.0,Neutral
Taylor Swift,Mary’s Song (Oh My My My),10,"After all this time, you and I",35,0.0,1.0,0.0,Neutral
Taylor Swift,Mary’s Song (Oh My My My),10,I'll be eighty-seven; you'll be eighty-nine,36,0.0,1.0,0.0,Neutral
Taylor Swift,Mary’s Song (Oh My My My),10,I'll still look at you like the stars that shine,37,0.0,0.783,0.217,Positive
Taylor Swift,Mary’s Song (Oh My My My),10,"In the sky, oh my, my, my",38,0.0,1.0,0.0,Neutral
Taylor Swift,Our Song,11,I was ridin' shotgun with my hair undone,1,0.0,1.0,0.0,Neutral
Taylor Swift,Our Song,11,In the front seat of his car,2,0.0,1.0,0.0,Neutral
Taylor Swift,Our Song,11,He's got a one-hand feel on the steering wheel,3,0.0,1.0,0.0,Neutral
Taylor Swift,Our Song,11,The other on my heart,4,0.0,0.488,0.512,Positive
Taylor Swift,Our Song,11,"I look around, turn the radio down",5,0.0,1.0,0.0,Neutral
Taylor Swift,Our Song,11,"He says, ""Baby, is something wrong?""",6,0.383,0.617,0.0,Negative
Taylor Swift,Our Song,11,"I say, ""Nothin', I was just thinkin'",7,0.0,1.0,0.0,Neutral
Taylor Swift,Our Song,11,"How we don't have a song""",8,0.0,1.0,0.0,Neutral
Taylor Swift,Our Song,11,And he says,9,0.0,1.0,0.0,Neutral
Taylor Swift,Our Song,11,Our song is the slamming screen door,10,0.0,1.0,0.0,Neutral
Taylor Swift,Our Song,11,"Sneakin' out late, tapping on your window",11,0.0,1.0,0.0,Neutral
Taylor Swift,Our Song,11,When we're on the phone and you talk real slow,12,0.0,1.0,0.0,Neutral
Taylor Swift,Our Song,11,'Cause it's late and your mama don't know,13,0.0,1.0,0.0,Neutral
Taylor Swift,Our Song,11,Our song is the way you laugh,14,0.0,0.625,0.375,Positive
Taylor Swift,Our Song,11,"The first date: ""Man, I didn't kiss her, and I should have""",15,0.175,0.825,0.0,Negative
Taylor Swift,Our Song,11,And when I got home 'fore I said amen,16,0.0,1.0,0.0,Neutral
Taylor Swift,Our Song,11,Asking God if he could play it again,17,0.0,0.571,0.429,Positive
Taylor Swift,Our Song,11,I was walking up the front porch steps,18,0.0,1.0,0.0,Neutral
Taylor Swift,Our Song,11,After everything that day,19,0.0,1.0,0.0,Neutral
Taylor Swift,Our Song,11,Had gone all wrong or been trampled on,20,0.307,0.693,0.0,Negative
Taylor Swift,Our Song,11,And lost and thrown away,21,0.365,0.635,0.0,Negative
Taylor Swift,Our Song,11,"Got to the hallway, well on my way",22,0.0,0.769,0.231,Positive
Taylor Swift,Our Song,11,To my lovin' bed,23,0.0,1.0,0.0,Neutral
Taylor Swift,Our Song,11,I almost didn't notice all the roses,24,0.0,1.0,0.0,Neutral
Taylor Swift,Our Song,11,And the note that said,25,0.0,1.0,0.0,Neutral
Taylor Swift,Our Song,11,Our song is the slamming screen door,26,0.0,1.0,0.0,Neutral
Taylor Swift,Our Song,11,"Sneakin' out late, tapping on your window",27,0.0,1.0,0.0,Neutral
Taylor Swift,Our Song,11,When we're on the phone and you talk real slow,28,0.0,1.0,0.0,Neutral
Taylor Swift,Our Song,11,'Cause it's late and your mama don't know,29,0.0,1.0,0.0,Neutral
Taylor Swift,Our Song,11,Our song is the way you laugh,30,0.0,0.625,0.375,Positive
Taylor Swift,Our Song,11,"The first date: ""Man, I didn't kiss her, and I should have""",31,0.175,0.825,0.0,Negative
Taylor Swift,Our Song,11,And when I got home 'fore I said amen,32,0.0,1.0,0.0,Neutral
Taylor Swift,Our Song,11,Asking God if he could play it again,33,0.0,0.571,0.429,Positive
Taylor Swift,Our Song,11,Da-da-da-da,34,0.0,1.0,0.0,Neutral
Taylor Swift,Our Song,11,"I've heard every album, listened to the radio",35,0.0,1.0,0.0,Neutral
Taylor Swift,Our Song,11,Waited for somethin' to come along,36,0.0,1.0,0.0,Neutral
Taylor Swift,Our Song,11,That was as good as our song,37,0.0,0.674,0.326,Positive
Taylor Swift,Our Song,11,'Cause our song is the slamming screen door,38,0.0,1.0,0.0,Neutral
Taylor Swift,Our Song,11,"Sneakin' out late, tappin' on his window",39,0.0,1.0,0.0,Neutral
Taylor Swift,Our Song,11,When we're on the phone and he talks real slow,40,0.0,1.0,0.0,Neutral
Taylor Swift,Our Song,11,'Cause it's late and his mama don't know,41,0.0,1.0,0.0,Neutral
Taylor Swift,Our Song,11,Our song is the way he laughs,42,0.0,0.652,0.348,Positive
Taylor Swift,Our Song,11,"The first date: ""Man, I didn't kiss him, and I should have""",43,0.175,0.825,0.0,Negative
Taylor Swift,Our Song,11,And when I got home 'fore I said amen,44,0.0,1.0,0.0,Neutral
Taylor Swift,Our Song,11,Asking God if he could play it again,45,0.0,0.571,0.429,Positive
Taylor Swift,Our Song,11,"Play it again, oh, yeah",46,0.0,0.395,0.605,Positive
Taylor Swift,Our Song,11,"Oh, oh, yeah",47,0.0,0.476,0.524,Positive
Taylor Swift,Our Song,11,I was ridin' shotgun with my hair undone,48,0.0,1.0,0.0,Neutral
Taylor Swift,Our Song,11,In the front seat of his car,49,0.0,1.0,0.0,Neutral
Taylor Swift,Our Song,11,I grabbed a pen and an old napkin,50,0.0,1.0,0.0,Neutral
Taylor Swift,Our Song,11,And I wrote down our song,51,0.0,1.0,0.0,Neutral
Taylor Swift,I’m Only Me When I’m with You,12,Friday night beneath the stars,1,0.0,1.0,0.0,Neutral
Taylor Swift,I’m Only Me When I’m with You,12,In a field behind your yard,2,0.0,1.0,0.0,Neutral
Taylor Swift,I’m Only Me When I’m with You,12,You and I are painting pictures in the sky,3,0.0,1.0,0.0,Neutral
Taylor Swift,I’m Only Me When I’m with You,12,And sometimes we don't say a thing,4,0.0,1.0,0.0,Neutral
Taylor Swift,I’m Only Me When I’m with You,12,Just listen to the crickets sing,5,0.0,1.0,0.0,Neutral
Taylor Swift,I’m Only Me When I’m with You,12,Everything I need is right here by my side,6,0.0,1.0,0.0,Neutral
Taylor Swift,I’m Only Me When I’m with You,12,And I know everything about you,7,0.0,1.0,0.0,Neutral
Taylor Swift,I’m Only Me When I’m with You,12,I don't wanna live without you,8,0.0,1.0,0.0,Neutral
Taylor Swift,I’m Only Me When I’m with You,12,I'm only up when you're not down,9,0.0,1.0,0.0,Neutral
Taylor Swift,I’m Only Me When I’m with You,12,Don't wanna fly if you're still on the ground,10,0.0,1.0,0.0,Neutral
Taylor Swift,I’m Only Me When I’m with You,12,It's like no matter what I do,11,0.125,0.583,0.292,Positive
Taylor Swift,I’m Only Me When I’m with You,12,"Well, you drive me crazy half the time",12,0.229,0.571,0.2,Negative
Taylor Swift,I’m Only Me When I’m with You,12,"The other half, I'm only tryna",13,0.0,1.0,0.0,Neutral
Taylor Swift,I’m Only Me When I’m with You,12,Let you know that what I feel is true,14,0.0,0.741,0.259,Positive
Taylor Swift,I’m Only Me When I’m with You,12,And I'm only me when I'm with you,15,0.0,1.0,0.0,Neutral
Taylor Swift,I’m Only Me When I’m with You,12,Just a small-town boy and girl,16,0.0,1.0,0.0,Neutral
Taylor Swift,I’m Only Me When I’m with You,12,Living in a crazy world,17,0.375,0.625,0.0,Negative
Taylor Swift,I’m Only Me When I’m with You,12,Tryna figure out what is and isn't true,18,0.25,0.75,0.0,Negative
Taylor Swift,I’m Only Me When I’m with You,12,And I don't try to hide my tears,19,0.202,0.637,0.161,Negative
Taylor Swift,I’m Only Me When I’m with You,12,My secrets or my deepest fears,20,0.359,0.641,0.0,Negative
Taylor Swift,I’m Only Me When I’m with You,12,Through it all nobody gets me like you do,21,0.0,0.762,0.238,Positive
Taylor Swift,I’m Only Me When I’m with You,12,And you know everything about me,22,0.0,1.0,0.0,Neutral
Taylor Swift,I’m Only Me When I’m with You,12,You say that you can't live without me,23,0.0,1.0,0.0,Neutral
Taylor Swift,I’m Only Me When I’m with You,12,I'm only up when you're not down,24,0.0,1.0,0.0,Neutral
